DMS_ID	MSA_path	perc_cov50	Neff/L
UPI00015E09B8	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI00015E09B8/UPI00015E09B8_b03/align/UPI00015E09B8_b03.a2m	1.0	0.016
UPI00015E09B8	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI00015E09B8/UPI00015E09B8_b07/align/UPI00015E09B8_b07.a2m	1.0	0.016
UPI00015E09B8	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI00015E09B8/UPI00015E09B8_b09/align/UPI00015E09B8_b09.a2m	1.0	0.016
UPI00015E09B8	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI00015E09B8/UPI00015E09B8_b04/align/UPI00015E09B8_b04.a2m	1.0	0.016
UPI00015E09B8	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI00015E09B8/UPI00015E09B8_b05/align/UPI00015E09B8_b05.a2m	1.0	0.016
UPI00015CE746	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI00015CE746/UPI00015CE746_b08/align/UPI00015CE746_b08.a2m	0.8289	0.026
UPI00015E09B8	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI00015E09B8/UPI00015E09B8_b08/align/UPI00015E09B8_b08.a2m	1.0	0.016
UPI00015CE746	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI00015CE746/UPI00015CE746_b09/align/UPI00015CE746_b09.a2m	0.8289	0.026
UPI00015E09B8	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI00015E09B8/UPI00015E09B8_b06/align/UPI00015E09B8_b06.a2m	1.0	0.016
UPI00015CE746	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI00015CE746/UPI00015CE746_b07/align/UPI00015CE746_b07.a2m	0.8289	0.026
UPI00015CE746	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI00015CE746/UPI00015CE746_b06/align/UPI00015CE746_b06.a2m	0.8421	0.026
UPI000195170D	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI000195170D/UPI000195170D_b08/align/UPI000195170D_b08.a2m	1.0	0.01
UPI000195170D	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI000195170D/UPI000195170D_b07/align/UPI000195170D_b07.a2m	1.0	0.01
UPI000195170D	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI000195170D/UPI000195170D_b09/align/UPI000195170D_b09.a2m	1.0	0.01
UPI0001AE795F	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI0001AE795F/UPI0001AE795F_b07/align/UPI0001AE795F_b07.a2m	1.0	0.023
UPI000195170D	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI000195170D/UPI000195170D_b05/align/UPI000195170D_b05.a2m	1.0	0.01
UPI000195170D	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI000195170D/UPI000195170D_b04/align/UPI000195170D_b04.a2m	1.0	0.01
UPI0001AE795F	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI0001AE795F/UPI0001AE795F_b05/align/UPI0001AE795F_b05.a2m	0.8372	0.373
UPI0001AE795F	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI0001AE795F/UPI0001AE795F_b06/align/UPI0001AE795F_b06.a2m	1.0	0.023
UPI000195170D	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI000195170D/UPI000195170D_b06/align/UPI000195170D_b06.a2m	1.0	0.01
UPI0001AE795F	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI0001AE795F/UPI0001AE795F_b02/align/UPI0001AE795F_b02.a2m	0.7674	14.838
UPI0001AE795F	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI0001AE795F/UPI0001AE795F_b04/align/UPI0001AE795F_b04.a2m	0.7907	11.204
UPI0001AE795F	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI0001AE795F/UPI0001AE795F_b03/align/UPI0001AE795F_b03.a2m	0.7907	16.764
UPI000195170D	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI000195170D/UPI000195170D_b01/align/UPI000195170D_b01.a2m	0.75	23.476
UPI0001AE795F	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI0001AE795F/UPI0001AE795F_b01/align/UPI0001AE795F_b01.a2m	0.7442	31.203
UPI0001AE795F	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI0001AE795F/UPI0001AE795F_b09/align/UPI0001AE795F_b09.a2m	1.0	0.023
UPI0001AE795F	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI0001AE795F/UPI0001AE795F_b08/align/UPI0001AE795F_b08.a2m	1.0	0.023
UPI00006C19FA	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI00006C19FA/UPI00006C19FA_b03/align/UPI00006C19FA_b03.a2m	0.9091	28.517
UPI00015CE746	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI00015CE746/UPI00015CE746_b02/align/UPI00015CE746_b02.a2m	0.7895	23.609
VG08_BPP22	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/VG08_BPP22/VG08_BPP22_b07/align/VG08_BPP22_b07.a2m	1.0	0.705
VG08_BPP22	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/VG08_BPP22/VG08_BPP22_b08/align/VG08_BPP22_b08.a2m	1.0	0.705
VG08_BPP22	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/VG08_BPP22/VG08_BPP22_b06/align/VG08_BPP22_b06.a2m	1.0	1.408
UPI0001E8F37E	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI0001E8F37E/UPI0001E8F37E_b06/align/UPI0001E8F37E_b06.a2m	1.0	0.016
UPI0001E8F37E	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI0001E8F37E/UPI0001E8F37E_b05/align/UPI0001E8F37E_b05.a2m	1.0	0.016
UPI0001E8F37E	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI0001E8F37E/UPI0001E8F37E_b07/align/UPI0001E8F37E_b07.a2m	1.0	0.016
VG08_BPP22	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/VG08_BPP22/VG08_BPP22_b09/align/VG08_BPP22_b09.a2m	1.0	0.705
UPI0001E8F37E	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI0001E8F37E/UPI0001E8F37E_b08/align/UPI0001E8F37E_b08.a2m	1.0	0.016
UPI0001E8F37E	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI0001E8F37E/UPI0001E8F37E_b09/align/UPI0001E8F37E_b09.a2m	1.0	0.016
VG08_BPP22	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/VG08_BPP22/VG08_BPP22_b04/align/VG08_BPP22_b04.a2m	0.775	23.79
VRPI_BPT7	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/VRPI_BPT7/VRPI_BPT7_b01/align/VRPI_BPT7_b01.a2m	0.8571	24.826
VRPI_BPT7	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/VRPI_BPT7/VRPI_BPT7_b02/align/VRPI_BPT7_b02.a2m	0.875	22.891
UPI00015E09B8	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI00015E09B8/UPI00015E09B8_b02/align/UPI00015E09B8_b02.a2m	0.75	158.934
UPI0001E8F37E	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI0001E8F37E/UPI0001E8F37E_b04/align/UPI0001E8F37E_b04.a2m	1.0	0.016
UPI0001E8F37E	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI0001E8F37E/UPI0001E8F37E_b03/align/UPI0001E8F37E_b03.a2m	0.9062	1.246
UPI0001E8F37E	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI0001E8F37E/UPI0001E8F37E_b02/align/UPI0001E8F37E_b02.a2m	0.8125	14.394
UPI0001E8F37E	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI0001E8F37E/UPI0001E8F37E_b01/align/UPI0001E8F37E_b01.a2m	0.7656	18.536
VG08_BPP22	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/VG08_BPP22/VG08_BPP22_b03/align/VG08_BPP22_b03.a2m	0.75	151.054
UPI00015E09B8	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI00015E09B8/UPI00015E09B8_b01/align/UPI00015E09B8_b01.a2m	0.8281	41.149
S22A1_HUMAN	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/S22A1_HUMAN/S22A1_HUMAN_b05/align/S22A1_HUMAN_b05.a2m	0.9349	13.343
THO1_YEAST	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/THO1_YEAST/THO1_YEAST_b03/align/THO1_YEAST_b03.a2m	0.7805	295.896
UPI000195170D	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI000195170D/UPI000195170D_b02/align/UPI000195170D_b02.a2m	0.81	63.747
VRPI_BPT7	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/VRPI_BPT7/VRPI_BPT7_b05/align/VRPI_BPT7_b05.a2m	0.9107	0.769
VRPI_BPT7	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/VRPI_BPT7/VRPI_BPT7_b04/align/VRPI_BPT7_b04.a2m	0.8929	3.707
YAIA_ECO57	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/YAIA_ECO57/YAIA_ECO57_b05/align/YAIA_ECO57_b05.a2m	1.0	0.608
YAIA_ECO57	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/YAIA_ECO57/YAIA_ECO57_b04/align/YAIA_ECO57_b04.a2m	1.0	1.218
YAIA_ECO57	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/YAIA_ECO57/YAIA_ECO57_b07/align/YAIA_ECO57_b07.a2m	1.0	0.609
YAIA_ECO57	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/YAIA_ECO57/YAIA_ECO57_b06/align/YAIA_ECO57_b06.a2m	1.0	0.61
YAIA_ECO57	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/YAIA_ECO57/YAIA_ECO57_b08/align/YAIA_ECO57_b08.a2m	1.0	0.609
VRPI_BPT7	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/VRPI_BPT7/VRPI_BPT7_b06/align/VRPI_BPT7_b06.a2m	0.9286	0.753
VRPI_BPT7	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/VRPI_BPT7/VRPI_BPT7_b08/align/VRPI_BPT7_b08.a2m	0.9107	0.471
VRPI_BPT7	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/VRPI_BPT7/VRPI_BPT7_b07/align/VRPI_BPT7_b07.a2m	0.9107	0.733
YAIA_ECO57	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/YAIA_ECO57/YAIA_ECO57_b03/align/YAIA_ECO57_b03.a2m	0.7692	9.443
VRPI_BPT7	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/VRPI_BPT7/VRPI_BPT7_b09/align/VRPI_BPT7_b09.a2m	0.9286	0.4
YAIA_ECO57	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/YAIA_ECO57/YAIA_ECO57_b09/align/YAIA_ECO57_b09.a2m	1.0	0.589
YAIA_ECO57	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/YAIA_ECO57/YAIA_ECO57_b01/align/YAIA_ECO57_b01.a2m	0.7692	55.788
YAJR_ECOLI	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/YAJR_ECOLI/YAJR_ECOLI_b07/align/YAJR_ECOLI_b07.a2m	0.9412	8.637
YAJR_ECOLI	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/YAJR_ECOLI/YAJR_ECOLI_b06/align/YAJR_ECOLI_b06.a2m	0.9412	15.958
YAJR_ECOLI	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/YAJR_ECOLI/YAJR_ECOLI_b05/align/YAJR_ECOLI_b05.a2m	0.9265	18.707
YAIA_ECO57	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/YAIA_ECO57/YAIA_ECO57_b02/align/YAIA_ECO57_b02.a2m	0.75	69.912
YAJR_ECOLI	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/YAJR_ECOLI/YAJR_ECOLI_b04/align/YAJR_ECOLI_b04.a2m	0.9118	19.973
VRPI_BPT7	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/VRPI_BPT7/VRPI_BPT7_b03/align/VRPI_BPT7_b03.a2m	0.8214	2.721
SR43C_ARATH	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SR43C_ARATH/SR43C_ARATH_b02/align/SR43C_ARATH_b02.a2m	0.9167	231.649
THO1_YEAST	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/THO1_YEAST/THO1_YEAST_b02/align/THO1_YEAST_b02.a2m	0.7805	304.597
SR43C_ARATH	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SR43C_ARATH/SR43C_ARATH_b03/align/SR43C_ARATH_b03.a2m	0.9167	227.021
VILI_CHICK	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/VILI_CHICK/VILI_CHICK_b09/align/VILI_CHICK_b09.a2m	0.9692	12.11
VILI_CHICK	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/VILI_CHICK/VILI_CHICK_b05/align/VILI_CHICK_b05.a2m	0.9692	15.21
VILI_CHICK	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/VILI_CHICK/VILI_CHICK_b08/align/VILI_CHICK_b08.a2m	0.9692	13.841
SR43C_ARATH	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SR43C_ARATH/SR43C_ARATH_b01/align/SR43C_ARATH_b01.a2m	0.8542	229.103
VILI_CHICK	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/VILI_CHICK/VILI_CHICK_b07/align/VILI_CHICK_b07.a2m	0.9692	14.822
VILI_CHICK	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/VILI_CHICK/VILI_CHICK_b04/align/VILI_CHICK_b04.a2m	0.9692	15.315
VILI_CHICK	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/VILI_CHICK/VILI_CHICK_b06/align/VILI_CHICK_b06.a2m	0.9692	15.148
VILI_CHICK	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/VILI_CHICK/VILI_CHICK_b03/align/VILI_CHICK_b03.a2m	0.9692	15.339
SERC_HUMAN	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SERC_HUMAN/SERC_HUMAN_b07/align/SERC_HUMAN_b07.a2m	0.9622	14.997
SERC_HUMAN	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SERC_HUMAN/SERC_HUMAN_b06/align/SERC_HUMAN_b06.a2m	0.9622	15.008
SERC_HUMAN	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SERC_HUMAN/SERC_HUMAN_b08/align/SERC_HUMAN_b08.a2m	0.9622	14.953
VG08_BPP22	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/VG08_BPP22/VG08_BPP22_b02/align/VG08_BPP22_b02.a2m	0.725	187.001
SERC_HUMAN	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SERC_HUMAN/SERC_HUMAN_b05/align/SERC_HUMAN_b05.a2m	0.9622	15.001
SERC_HUMAN	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SERC_HUMAN/SERC_HUMAN_b09/align/SERC_HUMAN_b09.a2m	0.9622	14.883
SERC_HUMAN	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SERC_HUMAN/SERC_HUMAN_b04/align/SERC_HUMAN_b04.a2m	0.9622	15.562
VILI_CHICK	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/VILI_CHICK/VILI_CHICK_b02/align/VILI_CHICK_b02.a2m	0.9538	63.992
YNZC_BACSU	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/YNZC_BACSU/YNZC_BACSU_b05/align/YNZC_BACSU_b05.a2m	0.9231	54.213
YAJR_ECOLI	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/YAJR_ECOLI/YAJR_ECOLI_b09/align/YAJR_ECOLI_b09.a2m	0.9412	2.565
YAJR_ECOLI	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/YAJR_ECOLI/YAJR_ECOLI_b08/align/YAJR_ECOLI_b08.a2m	0.9412	2.623
W8QFD5_ZIKV	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/W8QFD5_ZIKV/W8QFD5_ZIKV_b01/align/W8QFD5_ZIKV_b01.a2m	0.9562	0.335
W8QFD5_ZIKV	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/W8QFD5_ZIKV/W8QFD5_ZIKV_b06/align/W8QFD5_ZIKV_b06.a2m	0.9602	0.289
YNZC_BACSU	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/YNZC_BACSU/YNZC_BACSU_b04/align/YNZC_BACSU_b04.a2m	0.8718	81.196
W8QFD5_ZIKV	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/W8QFD5_ZIKV/W8QFD5_ZIKV_b05/align/W8QFD5_ZIKV_b05.a2m	0.9562	0.319
W8QFD5_ZIKV	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/W8QFD5_ZIKV/W8QFD5_ZIKV_b03/align/W8QFD5_ZIKV_b03.a2m	0.9602	0.32
YNZC_BACSU	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/YNZC_BACSU/YNZC_BACSU_b09/align/YNZC_BACSU_b09.a2m	0.9487	39.054
YNZC_BACSU	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/YNZC_BACSU/YNZC_BACSU_b08/align/YNZC_BACSU_b08.a2m	0.9231	39.902
YNZC_BACSU	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/YNZC_BACSU/YNZC_BACSU_b07/align/YNZC_BACSU_b07.a2m	0.9487	40.725
W8QFD5_ZIKV	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/W8QFD5_ZIKV/W8QFD5_ZIKV_b02/align/W8QFD5_ZIKV_b02.a2m	0.9602	0.331
YNZC_BACSU	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/YNZC_BACSU/YNZC_BACSU_b03/align/YNZC_BACSU_b03.a2m	0.8205	111.176
W8QFD5_ZIKV	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/W8QFD5_ZIKV/W8QFD5_ZIKV_b04/align/W8QFD5_ZIKV_b04.a2m	0.9602	0.32
W8QFD5_ZIKV	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/W8QFD5_ZIKV/W8QFD5_ZIKV_b09/align/W8QFD5_ZIKV_b09.a2m	0.9641	0.225
W8QFD5_ZIKV	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/W8QFD5_ZIKV/W8QFD5_ZIKV_b07/align/W8QFD5_ZIKV_b07.a2m	0.9602	0.287
W8QFD5_ZIKV	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/W8QFD5_ZIKV/W8QFD5_ZIKV_b08/align/W8QFD5_ZIKV_b08.a2m	0.9602	0.278
SRC_HUMAN	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SRC_HUMAN/SRC_HUMAN_b08/align/SRC_HUMAN_b08.a2m	0.8489	1.557
YNZC_BACSU	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/YNZC_BACSU/YNZC_BACSU_b02/align/YNZC_BACSU_b02.a2m	0.8205	240.053
YNZC_BACSU	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/YNZC_BACSU/YNZC_BACSU_b01/align/YNZC_BACSU_b01.a2m	0.8205	270.243
TCRG1_HUMAN	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/TCRG1_HUMAN/TCRG1_HUMAN_b07/align/TCRG1_HUMAN_b07.a2m	0.7568	105.225
SRC_HUMAN	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SRC_HUMAN/SRC_HUMAN_b07/align/SRC_HUMAN_b07.a2m	0.8396	1.835
YNZC_BACSU	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/YNZC_BACSU/YNZC_BACSU_b06/align/YNZC_BACSU_b06.a2m	0.9487	41.264
SRC_HUMAN	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SRC_HUMAN/SRC_HUMAN_b06/align/SRC_HUMAN_b06.a2m	0.8358	2.832
SRBS1_HUMAN	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SRBS1_HUMAN/SRBS1_HUMAN_b09/align/SRBS1_HUMAN_b09.a2m	0.8358	24.397
VG08_BPP22	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/VG08_BPP22/VG08_BPP22_b01/align/VG08_BPP22_b01.a2m	0.725	505.196
TRIM5_HUMAN	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/TRIM5_HUMAN/TRIM5_HUMAN_b07/align/TRIM5_HUMAN_b07.a2m	0.9229	9.805
SRC_HUMAN	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SRC_HUMAN/SRC_HUMAN_b05/align/SRC_HUMAN_b05.a2m	0.8321	3.825
TRIM5_HUMAN	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/TRIM5_HUMAN/TRIM5_HUMAN_b06/align/TRIM5_HUMAN_b06.a2m	0.927	11.082
VG08_BPP22	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/VG08_BPP22/VG08_BPP22_b05/align/VG08_BPP22_b05.a2m	0.775	250.54
